,time,TSH0,TSH1,TSH2,TSH3,TSOS,V_PSOS,TSHSI,VSHS_OP,VSHS_CL,VSHP_OP,VSHP_CL,V_PC_1,CCH_1,TCO_1,m0plus,m0minus,m2plus,m2minus,m3plus,m3minus
4494,58412.0,38.7,37.8,38.7,38.2,38.2,0.225,196.4,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
4495,58425.0,38.7,37.8,38.7,38.2,38.2,0.225,196.4,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
4496,58438.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
4497,58451.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
4498,58464.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
4499,58477.0,38.7,37.8,38.7,38.2,38.2,0.225,196.4,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
4500,58490.0,38.7,37.8,38.7,38.2,38.2,0.225,196.4,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
4501,58503.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
4502,58516.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
4503,58529.0,38.7,37.8,38.7,38.2,38.2,0.225,196.7,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
4504,58542.0,38.7,37.8,38.7,38.2,38.2,0.225,196.4,1.0,0.0,0.0,1.0,0.0,0.0,31.7,0.0,0.225,0.0,0.225,0.0,0.225
